Timestamp,X (g),Y (g),Z (g),Magnitude (g)
13.963,0.156250,-0.031250,0.937500,0.950945
13.966,0.156250,-0.031250,0.937500,0.950945
13.992,0.156250,-0.031250,0.937500,0.950945
14.033,0.156250,-0.015625,0.937500,0.950560
14.033,0.156250,-0.015625,0.921875,0.935153
14.103,0.156250,-0.015625,0.921875,0.935153
14.103,0.156250,-0.015625,0.921875,0.935153
14.104,0.156250,-0.031250,0.921875,0.935545
14.104,0.156250,-0.015625,0.921875,0.935153
14.141,0.171875,-0.031250,0.921875,0.938281
14.141,0.156250,-0.015625,0.937500,0.950560
14.181,0.156250,-0.031250,0.937500,0.950945
14.183,0.156250,-0.015625,0.937500,0.950560
14.216,0.171875,-0.015625,0.937500,0.953253
14.217,0.156250,-0.031250,0.921875,0.935545
14.253,0.156250,-0.015625,0.937500,0.950560
14.253,0.156250,-0.015625,0.937500,0.950560
14.290,0.156250,-0.031250,0.937500,0.950945
14.291,0.140625,-0.015625,0.937500,0.948117
14.330,0.140625,-0.031250,0.937500,0.948503
14.333,0.140625,-0.031250,0.921875,0.933062
14.365,0.156250,-0.031250,0.921875,0.935545
14.366,0.171875,-0.031250,0.937500,0.953637
14.403,0.156250,-0.031250,0.921875,0.935545
14.406,0.156250,-0.015625,0.937500,0.950560
14.441,0.140625,-0.015625,0.937500,0.948117
14.478,0.125000,-0.015625,0.937500,0.945926
14.478,0.140625,-0.015625,0.937500,0.948117
14.498,0.140625,-0.015625,0.937500,0.948117
14.517,0.140625,-0.015625,0.937500,0.948117
14.517,0.140625,-0.015625,0.937500,0.948117
14.591,0.140625,-0.015625,0.937500,0.948117
14.591,0.140625,-0.015625,0.937500,0.948117
14.591,0.156250,0.000000,0.937500,0.950432
14.594,0.156250,-0.015625,0.921875,0.935153
14.628,0.140625,-0.015625,0.921875,0.932670
14.628,0.125000,-0.015625,0.921875,0.930442
14.671,0.125000,-0.015625,0.937500,0.945926
14.671,0.125000,-0.015625,0.937500,0.945926
14.703,0.125000,-0.015625,0.937500,0.945926
14.742,0.140625,-0.015625,0.937500,0.948117
14.742,0.125000,-0.015625,0.937500,0.945926
14.779,0.125000,-0.015625,0.937500,0.945926
14.779,0.125000,-0.015625,0.937500,0.945926
14.815,0.140625,-0.015625,0.937500,0.948117
14.816,0.156250,-0.015625,0.937500,0.950560
14.855,0.140625,-0.015625,0.937500,0.948117
14.856,0.140625,-0.015625,0.937500,0.948117
14.891,0.140625,-0.015625,0.937500,0.948117
14.891,0.140625,-0.015625,0.937500,0.948117
14.967,0.140625,-0.015625,0.937500,0.948117
14.967,0.125000,-0.015625,0.937500,0.945926
15.059,0.125000,-0.015625,0.937500,0.945926
15.067,0.125000,-0.015625,0.937500,0.945926
15.067,0.125000,-0.031250,0.937500,0.946313
15.068,0.140625,-0.015625,0.937500,0.948117
15.078,0.156250,-0.015625,0.921875,0.935153
15.079,0.140625,-0.015625,0.937500,0.948117
15.116,0.125000,0.015625,0.937500,0.945926
15.117,0.109375,0.015625,0.937500,0.943988
15.155,0.140625,-0.031250,0.937500,0.948503
15.155,0.140625,-0.015625,0.921875,0.932670
15.191,0.140625,-0.015625,0.921875,0.932670
15.268,0.156250,-0.015625,0.937500,0.950560
15.268,0.156250,-0.015625,0.937500,0.950560
15.268,0.140625,-0.015625,0.921875,0.932670
15.268,0.140625,-0.015625,0.921875,0.932670
15.268,0.140625,0.000000,0.937500,0.947988
15.341,0.125000,0.000000,0.937500,0.945797
15.341,0.140625,0.000000,0.937500,0.947988
15.342,0.125000,0.000000,0.921875,0.930311
15.343,0.125000,-0.015625,0.921875,0.930442
15.379,0.140625,-0.015625,0.937500,0.948117
15.416,0.125000,-0.015625,0.937500,0.945926
15.416,0.125000,-0.015625,0.937500,0.945926
15.417,0.140625,-0.015625,0.937500,0.948117
15.455,0.140625,-0.015625,0.937500,0.948117
15.490,0.140625,0.000000,0.937500,0.947988
15.491,0.140625,0.000000,0.937500,0.947988
15.534,0.156250,-0.015625,0.921875,0.935153
15.534,0.140625,-0.015625,0.937500,0.948117
15.566,0.156250,-0.015625,0.937500,0.950560
15.567,0.140625,-0.015625,0.937500,0.948117
15.609,0.140625,-0.015625,0.937500,0.948117
15.610,0.140625,-0.015625,0.937500,0.948117
15.640,0.140625,-0.015625,0.937500,0.948117
15.641,0.140625,-0.031250,0.921875,0.933062
15.681,0.140625,-0.015625,0.937500,0.948117
15.681,0.125000,-0.015625,0.937500,0.945926
15.720,0.125000,-0.015625,0.921875,0.930442
15.721,0.125000,-0.015625,0.937500,0.945926
15.754,0.125000,-0.015625,0.921875,0.930442
15.754,0.140625,-0.015625,0.937500,0.948117
15.828,0.140625,-0.015625,0.937500,0.948117
15.828,0.140625,-0.015625,0.937500,0.948117
15.830,0.140625,-0.015625,0.921875,0.932670
15.831,0.156250,-0.015625,0.921875,0.935153
15.865,0.171875,-0.015625,0.937500,0.953253
15.866,0.156250,-0.031250,0.937500,0.950945
15.905,0.156250,-0.031250,0.937500,0.950945
15.906,0.156250,-0.015625,0.937500,0.950560
15.980,0.125000,-0.015625,0.937500,0.945926
15.981,0.109375,-0.015625,0.937500,0.943988
15.982,0.078125,-0.015625,0.937500,0.940879
16.015,0.062500,0.000000,0.937500,0.939581
16.016,0.078125,0.000000,0.921875,0.925179
16.053,0.140625,0.000000,0.937500,0.947988
16.053,0.171875,0.000000,0.921875,0.937760
16.092,0.171875,-0.015625,0.937500,0.953253
16.093,0.140625,0.000000,0.937500,0.947988
16.133,0.125000,-0.015625,0.937500,0.945926
16.133,0.109375,0.000000,0.937500,0.943859
16.167,0.109375,0.000000,0.921875,0.928341
16.168,0.125000,-0.015625,0.937500,0.945926
16.203,0.109375,0.000000,0.937500,0.943859
16.240,0.109375,0.000000,0.937500,0.943859
16.241,0.109375,0.000000,0.937500,0.943859
16.321,0.125000,0.000000,0.937500,0.945797
16.322,0.125000,-0.015625,0.937500,0.945926
16.322,0.125000,0.000000,0.937500,0.945797
16.322,0.109375,0.000000,0.937500,0.943859
16.354,0.125000,0.000000,0.921875,0.930311
16.354,0.125000,0.000000,0.921875,0.930311
16.390,0.109375,0.000000,0.921875,0.928341
16.391,0.093750,0.000000,0.937500,0.942176
16.428,0.125000,0.000000,0.921875,0.930311
16.428,0.109375,0.000000,0.937500,0.943859
16.467,0.093750,0.000000,0.937500,0.942176
16.467,0.109375,0.000000,0.937500,0.943859
16.504,0.125000,0.000000,0.937500,0.945797
16.507,0.125000,0.000000,0.937500,0.945797
16.545,0.125000,-0.015625,0.937500,0.945926
16.546,0.140625,0.000000,0.937500,0.947988
16.578,0.140625,0.000000,0.921875,0.932539
16.579,0.140625,0.000000,0.921875,0.932539
16.615,0.125000,0.000000,0.921875,0.930311
16.616,0.109375,0.000000,0.937500,0.943859
16.655,0.125000,-0.015625,0.937500,0.945926
16.655,0.109375,-0.015625,0.937500,0.943988
16.698,0.109375,-0.015625,0.937500,0.943988
16.698,0.125000,0.000000,0.921875,0.930311
16.729,0.140625,-0.015625,0.921875,0.932670
16.730,0.140625,-0.015625,0.937500,0.948117
16.765,0.125000,0.000000,0.937500,0.945797
16.766,0.125000,0.000000,0.937500,0.945797
16.803,0.109375,0.000000,0.937500,0.943859
16.803,0.109375,0.000000,0.937500,0.943859
16.842,0.125000,0.000000,0.921875,0.930311
16.843,0.125000,0.000000,0.921875,0.930311
16.878,0.109375,0.000000,0.937500,0.943859
16.878,0.125000,-0.015625,0.937500,0.945926
16.916,0.140625,0.000000,0.937500,0.947988
16.954,0.140625,-0.015625,0.937500,0.948117
16.955,0.109375,-0.015625,0.937500,0.943988
16.991,0.109375,-0.015625,0.921875,0.928472
17.069,0.156250,-0.031250,0.921875,0.935545
17.069,0.156250,-0.015625,0.937500,0.950560
17.069,0.109375,0.000000,0.937500,0.943859
17.069,0.140625,0.015625,0.921875,0.932670
17.107,0.140625,0.000000,0.921875,0.932539
17.107,0.140625,0.000000,0.921875,0.932539
17.141,0.093750,0.000000,0.937500,0.942176
17.142,0.109375,0.015625,0.937500,0.943988
17.215,0.140625,0.015625,0.937500,0.948117
17.224,0.109375,0.000000,0.937500,0.943859
17.254,0.156250,0.000000,0.953125,0.965847
17.255,0.140625,0.015625,0.953125,0.963570
17.255,0.218750,0.015625,0.937500,0.962809
17.256,0.281250,-0.015625,0.953125,0.993878
17.291,0.312500,-0.015625,0.921875,0.973527
17.291,0.343750,-0.062500,0.906250,0.971267
17.328,0.343750,-0.078125,0.921875,0.986976
17.328,0.328125,-0.078125,0.921875,0.981643
17.365,0.296875,-0.093750,0.937500,0.987841
17.370,0.265625,-0.125000,0.937500,0.982389
17.405,0.218750,-0.125000,0.953125,0.985862
17.405,0.187500,-0.093750,0.953125,0.975906
17.441,0.156250,-0.078125,0.953125,0.969002
17.441,0.093750,-0.078125,0.937500,0.945409
17.478,0.046875,-0.062500,0.937500,0.940750
17.478,0.000000,-0.046875,0.921875,0.923066
17.558,-0.046875,-0.015625,0.906250,0.907596
17.558,-0.062500,0.000000,0.921875,0.923991
17.563,-0.125000,0.031250,0.921875,0.930836
17.563,-0.171875,0.062500,0.921875,0.939841
17.591,-0.203125,0.078125,0.921875,0.947215
17.591,-0.203125,0.093750,0.921875,0.948632
17.633,-0.203125,0.093750,0.921875,0.948632
17.633,-0.218750,0.093750,0.921875,0.952100
17.667,-0.203125,0.093750,0.921875,0.948632
17.667,-0.171875,0.093750,0.921875,0.942435
17.707,-0.171875,0.078125,0.937500,0.956321
17.740,-0.140625,0.078125,0.921875,0.935806
17.741,-0.093750,0.078125,0.937500,0.945409
17.815,-0.078125,0.078125,0.953125,0.959507
17.853,-0.062500,0.062500,0.937500,0.941657
17.853,-0.046875,0.046875,0.937500,0.939841
17.854,-0.031250,0.031250,0.937500,0.938541
17.854,-0.031250,0.031250,0.937500,0.938541
17.855,-0.031250,0.031250,0.937500,0.938541
17.928,-0.031250,0.015625,0.937500,0.938151
17.967,-0.046875,0.015625,0.937500,0.938801
18.083,-0.031250,0.000000,0.937500,0.938021
18.212,-0.031250,0.000000,0.937500,0.938021
18.213,-0.031250,0.000000,0.937500,0.938021
18.214,-0.031250,0.000000,0.953125,0.953637
