Timestamp,X (g),Y (g),Z (g),Magnitude (g)
16.375,0.015625,0.000000,0.937500,0.937630
16.375,0.015625,0.000000,0.937500,0.937630
16.436,0.031250,-0.015625,0.937500,0.938151
16.437,0.031250,0.000000,0.937500,0.938021
16.494,0.015625,0.000000,0.937500,0.937630
16.494,0.015625,0.000000,0.937500,0.937630
16.495,0.015625,0.000000,0.937500,0.937630
16.556,0.015625,-0.015625,0.937500,0.937760
16.556,0.015625,0.000000,0.937500,0.937630
16.556,0.015625,0.000000,0.937500,0.937630
16.617,0.015625,0.000000,0.937500,0.937630
16.617,0.000000,0.000000,0.937500,0.937500
16.617,0.015625,0.000000,0.921875,0.922007
16.674,0.015625,0.000000,0.937500,0.937630
16.674,0.015625,0.000000,0.937500,0.937630
16.675,0.015625,0.000000,0.953125,0.953253
16.676,0.015625,0.000000,0.937500,0.937630
16.741,0.015625,0.000000,0.937500,0.937630
16.741,0.015625,0.000000,0.937500,0.937630
16.741,0.015625,0.000000,0.953125,0.953253
16.796,0.015625,0.000000,0.953125,0.953253
16.796,0.015625,0.000000,0.937500,0.937630
16.796,0.015625,0.000000,0.937500,0.937630
16.854,0.015625,0.000000,0.953125,0.953253
16.855,0.015625,0.000000,0.953125,0.953253
16.870,0.078125,-0.015625,0.953125,0.956449
16.917,0.046875,0.000000,0.937500,0.938671
16.917,0.031250,0.000000,0.953125,0.953637
16.917,0.015625,-0.015625,0.937500,0.937760
16.974,0.015625,-0.015625,0.937500,0.937760
16.974,0.015625,-0.015625,0.937500,0.937760
16.975,0.015625,0.000000,0.937500,0.937630
17.039,0.000000,-0.015625,0.937500,0.937630
17.043,0.000000,0.000000,0.937500,0.937500
17.043,0.000000,0.000000,0.937500,0.937500
17.095,0.000000,0.000000,0.937500,0.937500
17.095,0.015625,0.000000,0.937500,0.937630
17.096,0.000000,0.000000,0.937500,0.937500
17.154,0.000000,0.000000,0.937500,0.937500
17.155,0.000000,0.000000,0.937500,0.937500
17.155,0.000000,0.000000,0.937500,0.937500
17.156,0.015625,0.000000,0.937500,0.937630
17.216,0.000000,0.000000,0.937500,0.937500
17.216,0.000000,0.000000,0.937500,0.937500
17.218,0.000000,0.000000,0.937500,0.937500
17.274,0.000000,-0.015625,0.937500,0.937630
17.274,0.015625,0.000000,0.937500,0.937630
17.284,0.015625,0.000000,0.937500,0.937630
17.334,0.000000,0.000000,0.937500,0.937500
17.334,0.000000,0.000000,0.937500,0.937500
17.335,0.015625,0.000000,0.937500,0.937630
17.394,0.015625,0.000000,0.937500,0.937630
17.516,0.000000,0.000000,0.937500,0.937500
17.516,0.015625,0.000000,0.953125,0.953253
17.517,0.015625,0.000000,0.953125,0.953253
17.517,0.015625,-0.015625,0.953125,0.953381
17.575,0.015625,0.000000,0.953125,0.953253
17.575,0.000000,0.000000,0.937500,0.937500
17.578,0.015625,-0.015625,0.937500,0.937760
17.578,0.015625,0.000000,0.937500,0.937630
17.579,0.015625,0.000000,0.937500,0.937630
17.641,0.015625,0.000000,0.937500,0.937630
17.642,0.015625,0.000000,0.937500,0.937630
17.642,0.015625,0.000000,0.953125,0.953253
17.694,0.015625,0.000000,0.937500,0.937630
17.695,0.015625,0.000000,0.937500,0.937630
17.695,0.015625,0.000000,0.953125,0.953253
17.697,0.015625,0.000000,0.937500,0.937630
17.754,0.015625,0.000000,0.937500,0.937630
17.756,0.015625,-0.015625,0.937500,0.937760
17.756,0.015625,0.000000,0.937500,0.937630
17.817,0.015625,0.000000,0.937500,0.937630
17.824,0.015625,0.000000,0.937500,0.937630
17.825,0.015625,0.000000,0.937500,0.937630
17.938,0.015625,0.000000,0.937500,0.937630
