Timestamp,X (g),Y (g),Z (g),Magnitude (g)
52.987,-0.031250,-0.921875,0.281250,0.964330
52.987,-0.031250,-0.921875,0.281250,0.964330
52.993,-0.046875,-0.921875,0.281250,0.964962
53.015,-0.046875,-0.921875,0.265625,0.960525
53.016,-0.046875,-0.921875,0.265625,0.960525
53.055,-0.031250,-0.921875,0.265625,0.959889
53.055,-0.031250,-0.921875,0.281250,0.964330
53.095,-0.031250,-0.921875,0.281250,0.964330
53.098,-0.031250,-0.921875,0.281250,0.964330
53.146,-0.031250,-0.921875,0.281250,0.964330
53.174,-0.046875,-0.921875,0.296875,0.969632
53.220,-0.031250,-0.921875,0.296875,0.969002
53.220,-0.046875,-0.921875,0.296875,0.969632
53.222,-0.046875,-0.921875,0.296875,0.969632
53.227,-0.031250,-0.921875,0.296875,0.969002
53.228,-0.046875,-0.921875,0.296875,0.969632
53.254,-0.046875,-0.921875,0.296875,0.969632
53.255,-0.046875,-0.921875,0.296875,0.969632
53.334,-0.046875,-0.906250,0.281250,0.950046
53.335,-0.046875,-0.921875,0.265625,0.960525
53.335,-0.046875,-0.921875,0.265625,0.960525
53.336,-0.046875,-0.906250,0.265625,0.945538
53.374,-0.046875,-0.921875,0.250000,0.956321
53.416,-0.046875,-0.906250,0.265625,0.945538
53.501,-0.046875,-0.906250,0.281250,0.950046
53.502,-0.046875,-0.906250,0.281250,0.950046
53.502,-0.046875,-0.906250,0.296875,0.954789
53.535,-0.046875,-0.921875,0.296875,0.969632
53.541,-0.046875,-0.906250,0.281250,0.950046
53.541,-0.031250,-0.906250,0.296875,0.954149
53.577,-0.046875,-0.906250,0.296875,0.954789
53.607,-0.046875,-0.906250,0.281250,0.950046
53.615,-0.046875,-0.921875,0.296875,0.969632
53.615,-0.046875,-0.921875,0.281250,0.964962
53.661,-0.046875,-0.906250,0.296875,0.954789
53.694,-0.046875,-0.921875,0.296875,0.969632
53.695,-0.046875,-0.921875,0.296875,0.969632
53.695,-0.031250,-0.937500,0.296875,0.983879
53.696,-0.031250,-0.937500,0.296875,0.983879
53.847,-0.031250,-0.921875,0.281250,0.964330
53.847,-0.031250,-0.921875,0.281250,0.964330
53.847,-0.031250,-0.906250,0.281250,0.949404
53.847,-0.031250,-0.921875,0.281250,0.964330
53.847,-0.031250,-0.906250,0.281250,0.949404
53.848,-0.046875,-0.921875,0.265625,0.960525
53.855,-0.046875,-0.921875,0.265625,0.960525
53.898,-0.046875,-0.921875,0.265625,0.960525
53.936,-0.031250,-0.921875,0.265625,0.959889
53.936,-0.031250,-0.921875,0.281250,0.964330
53.936,-0.031250,-0.921875,0.281250,0.964330
53.937,-0.031250,-0.921875,0.281250,0.964330
53.980,-0.031250,-0.921875,0.281250,0.964330
54.054,-0.031250,-0.921875,0.265625,0.959889
54.094,-0.046875,-0.921875,0.281250,0.964962
54.134,-0.031250,-0.921875,0.281250,0.964330
54.135,-0.046875,-0.921875,0.281250,0.964962
54.135,-0.046875,-0.921875,0.281250,0.964962
54.136,-0.046875,-0.921875,0.281250,0.964962
54.136,-0.046875,-0.921875,0.296875,0.969632
54.137,-0.046875,-0.921875,0.296875,0.969632
54.138,-0.046875,-0.921875,0.296875,0.969632
54.139,-0.046875,-0.906250,0.281250,0.950046
54.178,-0.031250,-0.921875,0.281250,0.964330
54.214,-0.046875,-0.921875,0.281250,0.964962
54.255,-0.031250,-0.921875,0.281250,0.964330
54.256,-0.031250,-0.921875,0.281250,0.964330
54.274,-0.031250,-0.937500,0.281250,0.979277
54.274,-0.046875,-0.937500,0.296875,0.984499
54.297,-0.046875,-0.937500,0.296875,0.984499
54.302,-0.046875,-0.937500,0.296875,0.984499
54.335,-0.031250,-0.921875,0.296875,0.969002
54.376,-0.031250,-0.921875,0.296875,0.969002
54.376,-0.031250,-0.906250,0.281250,0.949404
54.377,-0.031250,-0.906250,0.296875,0.954149
54.454,-0.046875,-0.921875,0.296875,0.969632
54.454,-0.031250,-0.906250,0.296875,0.954149
54.457,-0.031250,-0.906250,0.296875,0.954149
54.499,-0.031250,-0.906250,0.296875,0.954149
54.534,-0.046875,-0.921875,0.296875,0.969632
54.535,-0.046875,-0.906250,0.296875,0.954789
54.575,-0.046875,-0.937500,0.296875,0.984499
54.616,-0.046875,-0.921875,0.296875,0.969632
54.616,-0.046875,-0.921875,0.281250,0.964962
54.617,-0.046875,-0.921875,0.296875,0.969632
54.666,-0.046875,-0.921875,0.296875,0.969632
54.667,-0.031250,-0.921875,0.296875,0.969002
54.696,-0.031250,-0.921875,0.296875,0.969002
54.736,-0.031250,-0.906250,0.296875,0.954149
54.785,-0.031250,-0.906250,0.296875,0.954149
54.791,-0.046875,-0.921875,0.296875,0.969632
54.816,-0.031250,-0.906250,0.281250,0.949404
54.863,-0.031250,-0.921875,0.296875,0.969002
54.867,-0.046875,-0.921875,0.296875,0.969632
54.868,-0.046875,-0.921875,0.296875,0.969632
54.868,-0.046875,-0.921875,0.281250,0.964962
54.892,-0.031250,-0.921875,0.296875,0.969002
54.892,-0.031250,-0.937500,0.296875,0.983879
54.896,-0.031250,-0.921875,0.296875,0.969002
54.897,-0.031250,-0.921875,0.296875,0.969002
54.974,-0.046875,-0.921875,0.296875,0.969632
54.975,-0.031250,-0.921875,0.296875,0.969002
54.976,-0.031250,-0.921875,0.296875,0.969002
54.976,-0.031250,-0.921875,0.296875,0.969002
55.014,-0.031250,-0.921875,0.296875,0.969002
55.015,-0.031250,-0.921875,0.281250,0.964330
55.054,-0.031250,-0.921875,0.296875,0.969002
55.095,-0.031250,-0.906250,0.296875,0.954149
55.095,-0.031250,-0.921875,0.281250,0.964330
55.096,-0.031250,-0.921875,0.281250,0.964330
55.136,-0.031250,-0.921875,0.281250,0.964330
55.136,-0.031250,-0.921875,0.265625,0.959889
55.176,-0.031250,-0.921875,0.281250,0.964330
55.215,-0.031250,-0.921875,0.281250,0.964330
55.219,-0.046875,-0.921875,0.281250,0.964962
55.220,-0.031250,-0.921875,0.281250,0.964330
55.220,-0.031250,-0.921875,0.281250,0.964330
55.299,-0.031250,-0.937500,0.296875,0.983879
55.299,-0.031250,-0.921875,0.296875,0.969002
55.300,-0.031250,-0.921875,0.281250,0.964330
55.302,-0.046875,-0.906250,0.281250,0.950046
55.340,-0.046875,-0.906250,0.281250,0.950046
55.374,-0.046875,-0.906250,0.296875,0.954789
55.375,-0.046875,-0.921875,0.296875,0.969632
55.375,-0.031250,-0.921875,0.281250,0.964330
55.419,-0.031250,-0.921875,0.281250,0.964330
55.420,-0.031250,-0.921875,0.296875,0.969002
55.454,-0.031250,-0.921875,0.281250,0.964330
55.537,-0.046875,-0.921875,0.281250,0.964962
55.537,-0.046875,-0.921875,0.281250,0.964962
55.539,-0.031250,-0.921875,0.265625,0.959889
55.582,-0.031250,-0.937500,0.281250,0.979277
55.615,-0.046875,-0.921875,0.296875,0.969632
55.656,-0.046875,-0.921875,0.296875,0.969632
55.706,-0.046875,-0.906250,0.281250,0.950046
55.706,-0.031250,-0.906250,0.281250,0.949404
55.707,-0.046875,-0.906250,0.281250,0.950046
55.707,-0.031250,-0.906250,0.281250,0.949404
55.707,-0.031250,-0.921875,0.265625,0.959889
55.707,-0.031250,-0.906250,0.265625,0.944893
55.736,-0.031250,-0.921875,0.281250,0.964330
55.737,-0.046875,-0.921875,0.281250,0.964962
55.774,-0.031250,-0.921875,0.281250,0.964330
55.775,-0.046875,-0.921875,0.296875,0.969632
55.814,-0.031250,-0.937500,0.281250,0.979277
55.815,-0.046875,-0.937500,0.281250,0.979901
55.898,-0.031250,-0.937500,0.281250,0.979277
55.898,-0.031250,-0.937500,0.281250,0.979277
55.899,-0.046875,-0.921875,0.281250,0.964962
55.899,-0.046875,-0.921875,0.265625,0.960525
55.938,-0.046875,-0.921875,0.281250,0.964962
55.940,-0.046875,-0.906250,0.265625,0.945538
55.976,-0.031250,-0.906250,0.265625,0.944893
56.018,-0.031250,-0.906250,0.265625,0.944893
56.018,-0.031250,-0.906250,0.265625,0.944893
56.018,-0.046875,-0.921875,0.281250,0.964962
56.058,-0.062500,-0.921875,0.281250,0.965847
56.058,-0.046875,-0.921875,0.312500,0.974529
56.104,-0.046875,-0.921875,0.312500,0.974529
56.104,-0.046875,-0.921875,0.312500,0.974529
56.140,-0.062500,-0.937500,0.312500,0.990186
56.140,-0.062500,-0.937500,0.296875,0.985367
56.174,-0.046875,-0.937500,0.296875,0.984499
56.175,-0.062500,-0.953125,0.281250,0.995718
56.219,-0.062500,-0.937500,0.265625,0.976406
56.219,-0.062500,-0.937500,0.281250,0.980772
56.254,-0.062500,-0.953125,0.281250,0.995718
56.255,-0.062500,-0.953125,0.281250,0.995718
56.256,-0.062500,-0.937500,0.281250,0.980772
56.295,-0.062500,-0.937500,0.265625,0.976406
56.296,-0.078125,-0.953125,0.265625,0.992526
56.335,-0.062500,-0.953125,0.265625,0.991418
56.379,-0.078125,-0.937500,0.250000,0.973401
56.379,-0.062500,-0.937500,0.234375,0.968372
56.380,-0.062500,-0.953125,0.218750,0.979901
56.415,-0.078125,-0.968750,0.218750,0.996209
56.415,-0.078125,-0.953125,0.218750,0.981021
56.454,-0.093750,-0.937500,0.218750,0.967237
56.506,-0.109375,-0.937500,0.218750,0.968876
56.539,-0.109375,-0.953125,0.203125,0.980648
56.540,-0.109375,-0.953125,0.203125,0.980648
56.574,-0.125000,-0.953125,0.203125,0.982513
56.614,-0.125000,-0.953125,0.203125,0.982513
56.654,-0.109375,-0.953125,0.218750,0.984003
56.655,-0.109375,-0.937500,0.203125,0.965468
56.655,-0.109375,-0.921875,0.203125,0.950303
56.656,-0.109375,-0.906250,0.187500,0.931884
56.657,-0.125000,-0.890625,0.171875,0.915630
56.694,-0.125000,-0.859375,0.156250,0.882363
56.779,-0.109375,-0.828125,0.156250,0.849805
56.779,-0.109375,-0.781250,0.156250,0.804194
56.779,-0.125000,-0.734375,0.187500,0.768172
56.780,-0.140625,-0.718750,0.203125,0.760024
56.780,-0.156250,-0.718750,0.203125,0.763070
56.904,-0.156250,-0.718750,0.203125,0.763070
56.905,-0.156250,-0.703125,0.171875,0.740500
56.905,-0.156250,-0.703125,0.156250,0.737030
56.905,-0.156250,-0.703125,0.140625,0.733876
56.906,-0.156250,-0.703125,0.156250,0.737030
56.908,-0.125000,-0.703125,0.203125,0.742475
56.935,-0.093750,-0.687500,0.250000,0.737526
57.014,-0.078125,-0.687500,0.328125,0.765784
57.015,-0.078125,-0.671875,0.390625,0.781094
57.015,-0.078125,-0.671875,0.390625,0.781094
57.016,-0.078125,-0.671875,0.390625,0.781094
57.017,-0.093750,-0.656250,0.437500,0.794267
57.054,-0.093750,-0.656250,0.468750,0.811899
57.097,-0.109375,-0.671875,0.484375,0.835463
57.097,-0.109375,-0.687500,0.500000,0.857099
57.098,-0.093750,-0.718750,0.515625,0.889528
57.134,-0.093750,-0.734375,0.531250,0.911220
57.136,-0.093750,-0.750000,0.531250,0.923859
57.174,-0.109375,-0.781250,0.531250,0.951074
57.218,-0.093750,-0.796875,0.562500,0.979901
57.219,-0.093750,-0.828125,0.609375,1.032433
57.219,-0.078125,-0.828125,0.640625,1.049902
57.219,-0.062500,-0.859375,0.671875,1.092633
57.306,-0.062500,-0.859375,0.687500,1.102310
57.336,-0.062500,-0.859375,0.671875,1.092633
57.341,-0.046875,-0.828125,0.671875,1.067429
57.341,-0.046875,-0.812500,0.656250,1.045475
57.341,-0.031250,-0.796875,0.656250,1.032788
57.342,-0.015625,-0.781250,0.656250,1.020421
57.374,-0.015625,-0.765625,0.671875,1.018745
57.375,-0.015625,-0.750000,0.671875,1.007055
57.414,-0.015625,-0.750000,0.671875,1.007055
57.461,0.000000,-0.750000,0.671875,1.006934
57.461,0.000000,-0.750000,0.671875,1.006934
57.496,-0.015625,-0.765625,0.671875,1.018745
57.550,0.015625,-0.781250,0.687500,1.040794
57.574,0.015625,-0.781250,0.687500,1.040794
57.615,0.015625,-0.781250,0.703125,1.051181
57.615,0.015625,-0.781250,0.703125,1.051181
57.615,0.000000,-0.765625,0.687500,1.028998
57.616,0.015625,-0.765625,0.687500,1.029117
57.696,0.031250,-0.750000,0.687500,1.017906
57.696,0.015625,-0.750000,0.687500,1.017546
57.697,0.015625,-0.734375,0.671875,0.995473
57.697,0.031250,-0.718750,0.671875,0.984375
57.697,0.015625,-0.718750,0.671875,0.984003
