Timestamp,X (g),Y (g),Z (g),Magnitude (g)
17.544,0.140625,-1.000000,-0.031250,1.010323
17.546,0.140625,-0.968750,-0.031250,0.979402
17.548,0.109375,-0.968750,-0.046875,0.976031
17.581,0.109375,-0.968750,-0.046875,0.976031
17.582,0.140625,-0.968750,-0.062500,0.980897
17.584,0.171875,-0.953125,-0.078125,0.971644
17.623,0.156250,-0.937500,-0.109375,0.956704
17.624,0.156250,-0.937500,-0.125000,0.958616
17.665,0.187500,-0.921875,-0.093750,0.945409
17.701,0.171875,-0.921875,-0.093750,0.942435
17.701,0.171875,-0.906250,-0.109375,0.928866
17.701,0.187500,-0.937500,-0.093750,0.960652
17.780,0.218750,-0.953125,-0.093750,0.982389
17.820,0.187500,-0.953125,-0.078125,0.974529
17.822,0.171875,-1.000000,-0.093750,1.018985
17.828,0.187500,-1.000000,-0.078125,1.020421
17.828,0.187500,-1.000000,-0.078125,1.020421
17.829,0.171875,-1.015625,-0.109375,1.035856
17.860,0.156250,-1.015625,-0.109375,1.033378
17.860,0.171875,-1.015625,-0.125000,1.037622
17.985,0.187500,-1.015625,-0.140625,1.042318
17.988,0.156250,-1.000000,-0.109375,1.018026
17.989,0.125000,-0.968750,-0.093750,0.981270
17.993,0.171875,-0.968750,-0.062500,0.985862
17.999,0.187500,-0.953125,-0.093750,0.975906
18.026,0.187500,-0.937500,-0.109375,0.962302
18.063,0.171875,-0.937500,-0.109375,0.959380
18.100,0.156250,-0.937500,-0.078125,0.953637
18.100,0.187500,-0.953125,-0.093750,0.975906
18.101,0.156250,-0.968750,-0.062500,0.983258
18.102,0.187500,-0.968750,-0.062500,0.988706
18.141,0.187500,-0.984375,-0.062500,1.004020
18.182,0.187500,-0.984375,-0.078125,1.005114
18.183,0.171875,-0.968750,-0.078125,0.986976
18.183,0.156250,-0.968750,-0.078125,0.984375
18.237,0.140625,-0.953125,-0.078125,0.966605
18.238,0.140625,-0.953125,-0.078125,0.966605
18.261,0.109375,-0.953125,-0.093750,0.963950
18.300,0.109375,-0.953125,-0.093750,0.963950
18.300,0.109375,-0.953125,-0.093750,0.963950
18.308,0.109375,-0.953125,-0.078125,0.962556
18.340,0.109375,-0.968750,-0.062500,0.976906
18.340,0.093750,-0.968750,-0.046875,0.974404
18.380,0.093750,-0.984375,-0.046875,0.989940
18.420,0.109375,-0.968750,-0.046875,0.976031
18.420,0.109375,-0.984375,-0.046875,0.991541
18.421,0.109375,-1.000000,-0.062500,1.007903
18.422,0.109375,-0.984375,-0.062500,0.992403
