Timestamp,X (g),Y (g),Z (g),Magnitude (g)
65.535,-0.218750,-0.843750,0.390625,0.955172
65.574,-0.218750,-0.843750,0.390625,0.955172
65.611,-0.218750,-0.843750,0.390625,0.955172
65.611,-0.218750,-0.843750,0.390625,0.955172
65.612,-0.218750,-0.843750,0.375000,0.948889
65.613,-0.218750,-0.843750,0.375000,0.948889
65.616,-0.234375,-0.843750,0.375000,0.952613
65.647,-0.234375,-0.843750,0.390625,0.958871
65.647,-0.218750,-0.843750,0.375000,0.948889
65.648,-0.218750,-0.843750,0.375000,0.948889
65.686,-0.218750,-0.859375,0.375000,0.962809
65.687,-0.218750,-0.843750,0.375000,0.948889
65.725,-0.218750,-0.843750,0.390625,0.955172
65.725,-0.203125,-0.828125,0.390625,0.937891
65.764,-0.218750,-0.828125,0.390625,0.941398
65.764,-0.218750,-0.828125,0.390625,0.941398
65.874,-0.203125,-0.843750,0.375000,0.945409
65.876,-0.218750,-0.843750,0.375000,0.948889
65.876,-0.218750,-0.843750,0.375000,0.948889
65.878,-0.218750,-0.843750,0.359375,0.942823
65.878,-0.218750,-0.843750,0.375000,0.948889
65.878,-0.234375,-0.843750,0.359375,0.946571
65.910,-0.218750,-0.843750,0.359375,0.942823
65.910,-0.234375,-0.828125,0.359375,0.932670
65.948,-0.218750,-0.843750,0.359375,0.942823
65.985,-0.218750,-0.843750,0.359375,0.942823
65.986,-0.218750,-0.828125,0.359375,0.928866
65.986,-0.218750,-0.843750,0.359375,0.942823
66.023,-0.218750,-0.843750,0.359375,0.942823
66.098,-0.218750,-0.843750,0.343750,0.936979
66.098,-0.203125,-0.843750,0.359375,0.939321
66.098,-0.218750,-0.859375,0.375000,0.962809
66.101,-0.203125,-0.859375,0.375000,0.959380
66.101,-0.218750,-0.843750,0.343750,0.936979
66.139,-0.218750,-0.843750,0.359375,0.942823
66.139,-0.218750,-0.859375,0.359375,0.956832
66.177,-0.218750,-0.859375,0.359375,0.956832
66.211,-0.218750,-0.859375,0.359375,0.956832
66.211,-0.218750,-0.859375,0.359375,0.956832
66.290,-0.218750,-0.843750,0.359375,0.942823
66.290,-0.218750,-0.859375,0.343750,0.951074
66.291,-0.203125,-0.843750,0.343750,0.933455
66.322,-0.203125,-0.843750,0.343750,0.933455
66.323,-0.203125,-0.828125,0.328125,0.913628
66.363,-0.218750,-0.828125,0.328125,0.917229
66.363,-0.218750,-0.828125,0.343750,0.922934
66.399,-0.218750,-0.828125,0.343750,0.922934
66.399,-0.218750,-0.843750,0.359375,0.942823
66.438,-0.218750,-0.843750,0.359375,0.942823
66.438,-0.218750,-0.843750,0.359375,0.942823
66.473,-0.203125,-0.828125,0.359375,0.925311
66.473,-0.218750,-0.828125,0.328125,0.917229
66.511,-0.203125,-0.843750,0.343750,0.933455
66.548,-0.203125,-0.828125,0.328125,0.913628
66.548,-0.203125,-0.828125,0.328125,0.913628
66.553,-0.203125,-0.812500,0.312500,0.893908
66.586,-0.203125,-0.812500,0.328125,0.899490
66.586,-0.187500,-0.796875,0.312500,0.876255
66.662,-0.187500,-0.781250,0.312500,0.862070
66.664,-0.187500,-0.765625,0.296875,0.842302
66.665,-0.156250,-0.734375,0.296875,0.807376
66.666,-0.171875,-0.718750,0.281250,0.790724
66.698,-0.171875,-0.703125,0.265625,0.771027
66.699,-0.171875,-0.703125,0.281250,0.776548
66.735,-0.156250,-0.703125,0.296875,0.779059
66.736,-0.156250,-0.703125,0.328125,0.791495
66.772,-0.156250,-0.718750,0.359375,0.818637
66.773,-0.171875,-0.718750,0.390625,0.835901
66.811,-0.171875,-0.734375,0.406250,0.856672
66.811,-0.171875,-0.734375,0.421875,0.864191
66.851,-0.187500,-0.750000,0.437500,0.888292
66.852,-0.171875,-0.734375,0.468750,0.888017
66.885,-0.187500,-0.734375,0.484375,0.899490
66.885,-0.171875,-0.750000,0.500000,0.917628
66.922,-0.171875,-0.734375,0.515625,0.913628
66.997,-0.171875,-0.734375,0.546875,0.931622
66.998,-0.171875,-0.718750,0.546875,0.919356
66.998,-0.187500,-0.718750,0.578125,0.941268
67.007,-0.187500,-0.718750,0.578125,0.941268
67.007,-0.203125,-0.734375,0.578125,0.956449
67.111,-0.203125,-0.734375,0.593750,0.965974
67.111,-0.203125,-0.734375,0.609375,0.975656
67.113,-0.187500,-0.734375,0.609375,0.972523
67.113,-0.187500,-0.750000,0.609375,0.984375
67.113,-0.187500,-0.734375,0.609375,0.972523
67.148,-0.171875,-0.734375,0.625000,0.979527
67.149,-0.187500,-0.734375,0.640625,0.992403
67.187,-0.171875,-0.734375,0.656250,0.999756
67.224,-0.171875,-0.734375,0.656250,0.999756
67.260,-0.171875,-0.718750,0.656250,0.988335
67.260,-0.171875,-0.703125,0.656250,0.977031
67.262,-0.171875,-0.703125,0.671875,0.987594
67.298,-0.156250,-0.703125,0.656250,0.974404
67.298,-0.171875,-0.703125,0.656250,0.977031
67.341,-0.156250,-0.703125,0.656250,0.974404
67.342,-0.156250,-0.687500,0.671875,0.973903
67.372,-0.156250,-0.687500,0.687500,0.984747
67.449,-0.156250,-0.687500,0.687500,0.984747
67.450,-0.156250,-0.687500,0.687500,0.984747
67.450,-0.156250,-0.671875,0.671875,0.962936
67.487,-0.156250,-0.671875,0.671875,0.962936
67.487,-0.140625,-0.671875,0.671875,0.960525
67.487,-0.140625,-0.671875,0.671875,0.960525
67.488,-0.140625,-0.687500,0.656250,0.960779
67.522,-0.140625,-0.687500,0.640625,0.950175
67.523,-0.140625,-0.687500,0.656250,0.960779
67.598,-0.140625,-0.687500,0.656250,0.960779
67.599,-0.125000,-0.687500,0.656250,0.958616
67.599,-0.125000,-0.671875,0.671875,0.958362
67.599,-0.109375,-0.671875,0.703125,0.978654
67.635,-0.125000,-0.671875,0.703125,0.980523
67.635,-0.125000,-0.687500,0.703125,0.991295
67.673,-0.109375,-0.671875,0.703125,0.978654
67.673,-0.109375,-0.671875,0.703125,0.978654
67.711,-0.109375,-0.671875,0.718750,0.989940
67.750,-0.093750,-0.671875,0.703125,0.977031
67.751,-0.093750,-0.656250,0.687500,0.955044
67.785,-0.109375,-0.671875,0.687500,0.967489
67.785,-0.109375,-0.671875,0.687500,0.967489
67.822,-0.109375,-0.671875,0.671875,0.956449
67.825,-0.093750,-0.671875,0.671875,0.954789
67.860,-0.109375,-0.671875,0.671875,0.956449
67.897,-0.109375,-0.671875,0.671875,0.956449
67.898,-0.093750,-0.671875,0.687500,0.965847
67.898,-0.125000,-0.687500,0.703125,0.991295
67.939,-0.125000,-0.703125,0.703125,1.002195
67.939,-0.125000,-0.734375,0.718750,1.035149
67.976,-0.125000,-0.750000,0.734375,1.057086
67.977,-0.140625,-0.796875,0.765625,1.113987
68.010,-0.140625,-0.828125,0.796875,1.157833
68.011,-0.140625,-0.875000,0.828125,1.212927
68.087,-0.156250,-0.906250,0.875000,1.269381
68.091,-0.140625,-0.937500,0.921875,1.322322
68.091,-0.156250,-0.953125,0.968750,1.367969
68.091,-0.156250,-0.953125,1.000000,1.390274
68.123,-0.156250,-0.937500,1.015625,1.390976
68.162,-0.156250,-0.937500,1.000000,1.379609
68.162,-0.156250,-0.921875,0.968750,1.346382
68.163,-0.140625,-0.906250,0.953125,1.322691
68.238,-0.156250,-0.906250,0.937500,1.313244
68.238,-0.156250,-0.906250,0.937500,1.313244
68.238,-0.156250,-0.906250,0.921875,1.302135
68.273,-0.156250,-0.890625,0.890625,1.269189
68.273,-0.156250,-0.906250,0.859375,1.258661
68.311,-0.171875,-0.906250,0.828125,1.239605
68.311,-0.140625,-0.859375,0.765625,1.159518
68.347,-0.140625,-0.796875,0.687500,1.061810
68.348,-0.156250,-0.734375,0.562500,0.938151
