Timestamp,X (g),Y (g),Z (g),Magnitude (g)
14.333,0.093750,-0.796875,0.406250,0.899354
14.333,0.140625,-0.796875,0.406250,0.905441
14.334,0.140625,-0.796875,0.375000,0.891858
14.335,0.140625,-0.796875,0.359375,0.885401
14.335,0.156250,-0.828125,0.390625,0.928866
14.341,0.156250,-0.875000,0.421875,0.983879
14.372,0.125000,-0.890625,0.406250,0.986852
14.372,0.125000,-0.890625,0.406250,0.986852
14.372,0.078125,-0.906250,0.359375,0.978030
14.488,0.031250,-0.906250,0.343750,0.969758
14.488,0.000000,-0.921875,0.375000,0.995228
14.489,-0.031250,-0.953125,0.421875,1.042786
14.489,-0.078125,-0.953125,0.437500,1.051645
14.489,-0.125000,-0.781250,0.484375,0.927683
14.490,-0.156250,-0.796875,0.484375,0.945538
14.708,-0.171875,-0.796875,0.453125,0.932670
14.708,-0.187500,-0.796875,0.406250,0.913896
14.709,-0.171875,-0.796875,0.375000,0.897316
14.710,-0.187500,-0.781250,0.343750,0.873883
14.710,-0.203125,-0.765625,0.328125,0.857384
14.711,-0.203125,-0.781250,0.343750,0.877368
14.746,-0.203125,-0.781250,0.343750,0.877368
14.746,-0.187500,-0.796875,0.343750,0.887880
14.746,-0.203125,-0.796875,0.343750,0.891310
14.747,-0.203125,-0.796875,0.343750,0.891310
14.747,-0.218750,-0.796875,0.343750,0.895000
14.765,-0.218750,-0.812500,0.359375,0.914963
14.784,-0.203125,-0.812500,0.343750,0.905307
14.785,-0.218750,-0.843750,0.328125,0.931360
14.785,-0.203125,-0.859375,0.328125,0.942046
14.785,-0.203125,-0.875000,0.343750,0.961795
14.785,-0.171875,-0.875000,0.375000,0.967363
14.786,-0.171875,-0.875000,0.390625,0.973527
15.159,-0.187500,-0.875000,0.390625,0.976406
15.235,-0.171875,-0.875000,0.390625,0.973527
15.460,-0.156250,-0.875000,0.390625,0.970890
15.460,-0.171875,-0.890625,0.390625,0.987594
15.463,-0.171875,-0.890625,0.375000,0.981519
15.463,-0.187500,-0.890625,0.375000,0.984375
15.463,-0.187500,-0.890625,0.375000,0.984375
15.463,-0.171875,-0.890625,0.359375,0.975656
15.572,-0.171875,-0.890625,0.359375,0.975656
15.572,-0.187500,-0.875000,0.359375,0.964330
15.573,-0.187500,-0.890625,0.359375,0.978529
15.573,-0.171875,-0.890625,0.343750,0.970009
15.608,-0.171875,-0.906250,0.328125,0.979028
15.609,-0.171875,-0.890625,0.343750,0.970009
15.609,-0.156250,-0.875000,0.359375,0.958744
15.609,-0.171875,-0.906250,0.359375,0.989940
15.617,-0.171875,-0.906250,0.343750,0.984375
15.617,-0.171875,-0.890625,0.343750,0.970009
15.648,-0.171875,-0.890625,0.343750,0.970009
15.650,-0.187500,-0.875000,0.359375,0.964330
15.651,-0.171875,-0.812500,0.312500,0.887329
15.651,-0.171875,-0.781250,0.312500,0.858807
15.651,-0.187500,-0.765625,0.265625,0.831802
15.652,-0.187500,-0.734375,0.218750,0.788869
15.684,-0.171875,-0.703125,0.203125,0.751788
15.685,-0.171875,-0.671875,0.187500,0.718410
15.686,-0.171875,-0.671875,0.187500,0.718410
15.723,-0.156250,-0.656250,0.203125,0.704513
15.725,-0.140625,-0.656250,0.234375,0.710895
15.758,-0.140625,-0.656250,0.234375,0.710895
15.758,-0.125000,-0.625000,0.265625,0.690512
15.796,-0.125000,-0.609375,0.328125,0.703299
15.796,-0.125000,-0.609375,0.375000,0.726352
15.836,-0.140625,-0.625000,0.421875,0.767059
15.836,-0.156250,-0.625000,0.437500,0.778746
15.871,-0.171875,-0.640625,0.453125,0.803283
15.871,-0.187500,-0.640625,0.468750,0.815649
15.990,-0.203125,-0.671875,0.484375,0.852816
15.991,-0.203125,-0.703125,0.484375,0.877647
15.991,-0.187500,-0.734375,0.515625,0.916696
15.992,-0.187500,-0.734375,0.515625,0.916696
16.069,-0.171875,-0.765625,0.546875,0.956449
16.069,-0.171875,-0.781250,0.546875,0.969002
16.071,-0.171875,-0.812500,0.531250,0.985862
16.071,-0.171875,-0.843750,0.531250,1.011772
16.095,-0.171875,-0.859375,0.546875,1.033024
16.133,-0.171875,-0.875000,0.546875,1.046058
16.172,-0.171875,-0.859375,0.546875,1.033024
16.172,-0.156250,-0.843750,0.531250,1.009235
16.210,-0.156250,-0.843750,0.546875,1.017546
16.210,-0.171875,-0.828125,0.546875,1.007176
16.210,-0.171875,-0.812500,0.562500,1.003047
16.323,-0.171875,-0.812500,0.578125,1.011892
16.323,-0.187500,-0.781250,0.578125,0.989816
16.323,-0.187500,-0.781250,0.578125,0.989816
16.361,-0.171875,-0.765625,0.593750,0.984003
16.361,-0.187500,-0.765625,0.593750,0.986852
16.361,-0.171875,-0.750000,0.593750,0.971895
16.361,-0.171875,-0.750000,0.593750,0.971895
16.362,-0.171875,-0.734375,0.593750,0.959889
16.397,-0.187500,-0.734375,0.593750,0.962809
16.397,-0.187500,-0.718750,0.593750,0.950945
16.434,-0.187500,-0.718750,0.609375,0.960779
16.434,-0.187500,-0.718750,0.625000,0.970764
16.470,-0.187500,-0.718750,0.625000,0.970764
16.471,-0.203125,-0.687500,0.625000,0.951074
16.553,-0.203125,-0.687500,0.625000,0.951074
16.553,-0.203125,-0.687500,0.625000,0.951074
16.554,-0.203125,-0.703125,0.640625,0.972648
16.555,-0.218750,-0.703125,0.640625,0.976031
16.595,-0.203125,-0.687500,0.640625,0.961414
16.596,-0.218750,-0.687500,0.656250,0.975280
16.621,-0.187500,-0.703125,0.656250,0.979901
16.658,-0.187500,-0.703125,0.656250,0.979901
16.658,-0.187500,-0.718750,0.656250,0.991172
16.659,-0.187500,-0.718750,0.671875,1.001586
16.697,-0.187500,-0.718750,0.687500,1.012133
16.697,-0.187500,-0.718750,0.671875,1.001586
16.733,-0.187500,-0.734375,0.671875,1.012857
16.734,-0.203125,-0.750000,0.687500,1.037505
16.776,-0.203125,-0.750000,0.687500,1.037505
16.808,-0.187500,-0.750000,0.687500,1.034559
16.808,-0.187500,-0.765625,0.703125,1.056278
16.809,-0.187500,-0.765625,0.718750,1.066742
16.845,-0.171875,-0.765625,0.718750,1.064107
16.886,-0.171875,-0.734375,0.734375,1.052689
16.887,-0.171875,-0.765625,0.734375,1.074723
16.962,-0.187500,-0.796875,0.734375,1.099760
16.963,-0.187500,-0.812500,0.750000,1.121522
16.996,-0.171875,-0.843750,0.750000,1.141909
17.033,-0.171875,-0.875000,0.781250,1.185545
17.033,-0.187500,-0.906250,0.812500,1.231504
17.034,-0.218750,-1.000000,0.875000,1.346654
17.108,-0.250000,-1.046875,0.906250,1.407031
17.147,-0.265625,-1.093750,0.953125,1.474887
17.223,-0.265625,-1.140625,0.984375,1.529894
17.223,-0.265625,-1.156250,1.015625,1.561719
17.297,-0.250000,-1.187500,1.000000,1.572468
17.297,-0.250000,-1.187500,0.984375,1.562578
17.297,-0.234375,-1.203125,0.953125,1.552704
17.297,-0.218750,-1.171875,0.921875,1.506982
17.297,-0.218750,-1.109375,0.843750,1.410843
17.299,-0.218750,-1.062500,0.765625,1.327757
17.483,-0.218750,-1.015625,0.703125,1.254484
17.525,-0.187500,-0.968750,0.671875,1.193754
17.525,-0.140625,-0.890625,0.671875,1.124457
17.526,-0.109375,-0.796875,0.656250,1.038093
17.526,-0.093750,-0.687500,0.578125,0.903147
17.526,-0.093750,-0.562500,0.468750,0.738188
17.526,-0.093750,-0.437500,0.328125,0.554853
17.558,-0.062500,-0.343750,0.203125,0.404141
17.558,-0.046875,-0.250000,0.093750,0.271084
17.559,-0.015625,-0.156250,0.000000,0.157029
17.559,0.031250,-0.109375,-0.031250,0.117966
17.560,0.046875,-0.109375,-0.046875,0.127896
17.561,0.031250,-0.125000,-0.078125,0.150682
17.602,0.015625,-0.171875,-0.078125,0.189443
17.602,0.015625,-0.171875,-0.078125,0.189443
17.602,-0.015625,-0.265625,-0.078125,0.277316
17.602,-0.062500,-0.390625,-0.046875,0.398361
17.602,-0.140625,-0.531250,-0.031250,0.550435
17.712,-0.218750,-0.703125,-0.031250,0.737030
17.858,-0.281250,-0.875000,0.015625,0.919223
17.858,-0.328125,-0.937500,0.062500,0.995228
18.010,-0.437500,-1.000000,0.093750,1.095534
18.010,-0.484375,-1.031250,0.156250,1.150004
18.010,-0.453125,-1.046875,0.218750,1.161517
18.011,-0.375000,-1.015625,0.234375,1.107723
18.011,-0.296875,-0.937500,0.234375,1.010927
18.011,-0.250000,-0.859375,0.171875,0.911354
18.045,-0.250000,-0.812500,0.125000,0.859233
18.046,-0.265625,-0.765625,0.093750,0.815799
18.046,-0.265625,-0.781250,0.078125,0.828862
18.047,-0.296875,-0.812500,0.093750,0.870103
18.047,-0.281250,-0.828125,0.125000,0.883469
18.048,-0.296875,-0.875000,0.171875,0.939841
18.083,-0.312500,-0.890625,0.187500,0.962302
18.126,-0.312500,-0.921875,0.203125,0.994369
18.126,-0.281250,-0.890625,0.250000,0.966858
18.126,-0.296875,-0.875000,0.218750,0.949532
18.213,-0.296875,-0.875000,0.218750,0.949532
18.213,-0.281250,-0.859375,0.203125,0.926761
18.214,-0.281250,-0.875000,0.203125,0.941268
18.214,-0.281250,-0.875000,0.203125,0.941268
18.215,-0.281250,-0.890625,0.203125,0.955811
18.220,-0.281250,-0.875000,0.203125,0.941268
18.318,-0.281250,-0.890625,0.187500,0.952613
18.345,-0.296875,-0.890625,0.203125,0.960525
18.396,-0.281250,-0.890625,0.218750,0.959253
18.396,-0.281250,-0.890625,0.218750,0.959253
18.396,-0.281250,-0.890625,0.218750,0.959253
18.397,-0.281250,-0.875000,0.218750,0.944764
18.421,-0.281250,-0.890625,0.218750,0.959253
18.458,-0.281250,-0.890625,0.218750,0.959253
18.458,-0.281250,-0.890625,0.218750,0.959253
18.459,-0.281250,-0.890625,0.218750,0.959253
18.459,-0.281250,-0.890625,0.218750,0.959253
18.460,-0.281250,-0.890625,0.218750,0.959253
18.460,-0.281250,-0.890625,0.203125,0.955811
18.533,-0.265625,-0.890625,0.218750,0.954789
18.534,-0.265625,-0.875000,0.218750,0.940230
18.608,-0.265625,-0.890625,0.218750,0.954789
18.645,-0.265625,-0.890625,0.218750,0.954789
18.652,-0.265625,-0.890625,0.218750,0.954789
18.653,-0.265625,-0.890625,0.218750,0.954789
18.653,-0.281250,-0.890625,0.234375,0.962936
18.653,-0.265625,-0.890625,0.218750,0.954789
18.653,-0.265625,-0.890625,0.234375,0.958489
18.685,-0.265625,-0.906250,0.234375,0.973025
18.685,-0.265625,-0.906250,0.234375,0.973025
18.685,-0.265625,-0.890625,0.234375,0.958489
18.685,-0.250000,-0.890625,0.218750,0.950560
18.686,-0.265625,-0.906250,0.234375,0.973025
18.721,-0.265625,-0.890625,0.234375,0.958489
18.722,-0.265625,-0.906250,0.234375,0.973025
18.758,-0.265625,-0.906250,0.218750,0.969380
18.760,-0.281250,-0.890625,0.234375,0.962936
18.797,-0.281250,-0.906250,0.234375,0.977406
18.872,-0.265625,-0.906250,0.218750,0.969380
18.872,-0.265625,-0.906250,0.218750,0.969380
18.873,-0.265625,-0.906250,0.218750,0.969380
18.908,-0.265625,-0.890625,0.203125,0.951330
18.931,-0.265625,-0.906250,0.203125,0.965974
19.134,-0.265625,-0.906250,0.203125,0.965974
19.210,-0.265625,-0.906250,0.218750,0.969380
19.210,-0.281250,-0.906250,0.218750,0.973777
19.212,-0.250000,-0.890625,0.218750,0.950560
19.212,-0.265625,-0.906250,0.218750,0.969380
19.213,-0.265625,-0.890625,0.218750,0.954789
19.213,-0.265625,-0.890625,0.218750,0.954789
19.246,-0.250000,-0.859375,0.218750,0.921345
19.247,-0.250000,-0.859375,0.218750,0.921345
19.247,-0.250000,-0.875000,0.218750,0.935936
19.247,-0.250000,-0.859375,0.203125,0.917761
19.247,-0.265625,-0.859375,0.218750,0.925707
19.248,-0.250000,-0.859375,0.234375,0.925179
19.291,-0.234375,-0.859375,0.218750,0.917229
19.291,-0.250000,-0.859375,0.203125,0.917761
19.291,-0.250000,-0.828125,0.203125,0.888567
19.291,-0.234375,-0.812500,0.203125,0.869683
19.292,-0.234375,-0.796875,0.187500,0.851527
19.292,-0.234375,-0.781250,0.203125,0.840561
19.320,-0.203125,-0.781250,0.218750,0.836339
19.321,-0.203125,-0.750000,0.203125,0.803131
19.358,-0.203125,-0.718750,0.203125,0.774029
19.358,-0.203125,-0.718750,0.218750,0.778276
19.436,-0.203125,-0.703125,0.234375,0.768490
19.436,-0.203125,-0.687500,0.265625,0.764508
19.436,-0.203125,-0.687500,0.296875,0.775919
19.436,-0.218750,-0.687500,0.312500,0.786234
19.508,-0.218750,-0.671875,0.343750,0.785768
19.508,-0.218750,-0.671875,0.359375,0.792728
19.509,-0.218750,-0.687500,0.375000,0.813101
19.509,-0.218750,-0.687500,0.390625,0.820424
19.551,-0.234375,-0.703125,0.375000,0.830627
19.551,-0.234375,-0.718750,0.406250,0.858238
19.583,-0.234375,-0.718750,0.406250,0.858238
