Timestamp,X (g),Y (g),Z (g),Magnitude (g)
13.188,-0.359375,-0.796875,0.359375,0.945151
13.189,-0.343750,-0.796875,0.359375,0.939321
13.272,-0.359375,-0.812500,0.359375,0.958362
13.272,-0.359375,-0.796875,0.375000,0.951202
13.273,-0.359375,-0.781250,0.375000,0.938151
13.273,-0.359375,-0.796875,0.359375,0.945151
13.305,-0.359375,-0.796875,0.375000,0.951202
13.310,-0.359375,-0.796875,0.375000,0.951202
13.345,-0.359375,-0.796875,0.375000,0.951202
13.386,-0.359375,-0.796875,0.359375,0.945151
13.386,-0.359375,-0.812500,0.359375,0.958362
13.386,-0.359375,-0.796875,0.359375,0.945151
13.387,-0.359375,-0.796875,0.359375,0.945151
13.425,-0.375000,-0.796875,0.375000,0.957215
13.433,-0.359375,-0.781250,0.359375,0.932015
13.466,-0.343750,-0.796875,0.375000,0.945409
13.466,-0.343750,-0.781250,0.375000,0.932277
13.505,-0.343750,-0.781250,0.359375,0.926103
13.545,-0.343750,-0.781250,0.375000,0.932277
13.545,-0.359375,-0.781250,0.375000,0.938151
13.546,-0.343750,-0.781250,0.390625,0.938671
13.585,-0.359375,-0.781250,0.375000,0.938151
13.585,-0.359375,-0.781250,0.359375,0.932015
13.625,-0.359375,-0.781250,0.375000,0.938151
13.626,-0.359375,-0.796875,0.359375,0.945151
13.669,-0.359375,-0.796875,0.359375,0.945151
13.669,-0.359375,-0.781250,0.375000,0.938151
13.708,-0.359375,-0.796875,0.375000,0.951202
13.708,-0.359375,-0.781250,0.359375,0.932015
13.745,-0.359375,-0.781250,0.359375,0.932015
13.752,-0.359375,-0.781250,0.359375,0.932015
13.786,-0.343750,-0.796875,0.375000,0.945409
13.827,-0.343750,-0.781250,0.375000,0.932277
13.827,-0.343750,-0.781250,0.375000,0.932277
13.832,-0.343750,-0.796875,0.375000,0.945409
13.833,-0.359375,-0.781250,0.375000,0.938151
13.865,-0.359375,-0.796875,0.375000,0.951202
13.949,-0.359375,-0.796875,0.375000,0.951202
13.949,-0.359375,-0.796875,0.390625,0.957470
13.949,-0.359375,-0.781250,0.390625,0.944505
13.987,-0.359375,-0.781250,0.375000,0.938151
14.026,-0.359375,-0.781250,0.390625,0.944505
14.074,-0.343750,-0.796875,0.390625,0.951715
14.075,-0.359375,-0.781250,0.375000,0.938151
14.076,-0.359375,-0.796875,0.375000,0.951202
14.077,-0.359375,-0.796875,0.375000,0.951202
14.106,-0.343750,-0.812500,0.359375,0.952613
14.106,-0.343750,-0.796875,0.375000,0.945409
14.145,-0.343750,-0.796875,0.390625,0.951715
14.185,-0.343750,-0.796875,0.390625,0.951715
14.185,-0.343750,-0.796875,0.375000,0.945409
14.186,-0.343750,-0.796875,0.375000,0.945409
14.225,-0.343750,-0.796875,0.375000,0.945409
14.225,-0.343750,-0.796875,0.375000,0.945409
14.266,-0.343750,-0.796875,0.375000,0.945409
14.306,-0.343750,-0.796875,0.375000,0.945409
14.306,-0.343750,-0.796875,0.375000,0.945409
14.307,-0.328125,-0.796875,0.375000,0.939841
14.351,-0.343750,-0.796875,0.375000,0.945409
14.354,-0.343750,-0.796875,0.375000,0.945409
14.356,-0.343750,-0.796875,0.390625,0.951715
14.387,-0.343750,-0.796875,0.390625,0.951715
14.425,-0.343750,-0.796875,0.390625,0.951715
14.426,-0.343750,-0.796875,0.390625,0.951715
14.426,-0.343750,-0.796875,0.375000,0.945409
14.505,-0.343750,-0.796875,0.390625,0.951715
14.545,-0.343750,-0.781250,0.390625,0.938671
14.545,-0.343750,-0.781250,0.375000,0.932277
14.546,-0.343750,-0.781250,0.390625,0.938671
14.546,-0.343750,-0.796875,0.390625,0.951715
14.547,-0.343750,-0.796875,0.375000,0.945409
14.595,-0.343750,-0.796875,0.375000,0.945409
14.597,-0.343750,-0.796875,0.375000,0.945409
14.626,-0.343750,-0.781250,0.375000,0.932277
14.674,-0.343750,-0.781250,0.375000,0.932277
14.751,-0.343750,-0.796875,0.390625,0.951715
14.787,-0.328125,-0.796875,0.390625,0.946184
14.788,-0.343750,-0.796875,0.375000,0.945409
14.795,-0.328125,-0.796875,0.390625,0.946184
14.795,-0.343750,-0.781250,0.390625,0.938671
14.795,-0.328125,-0.781250,0.390625,0.933062
14.796,-0.343750,-0.796875,0.375000,0.945409
14.796,-0.343750,-0.796875,0.375000,0.945409
14.796,-0.328125,-0.796875,0.375000,0.939841
14.825,-0.343750,-0.796875,0.375000,0.945409
14.865,-0.343750,-0.796875,0.390625,0.951715
14.905,-0.343750,-0.781250,0.390625,0.938671
14.909,-0.343750,-0.796875,0.390625,0.951715
14.947,-0.328125,-0.796875,0.390625,0.946184
14.948,-0.328125,-0.781250,0.406250,0.939711
14.985,-0.328125,-0.796875,0.406250,0.952741
15.036,-0.328125,-0.796875,0.390625,0.946184
15.037,-0.328125,-0.796875,0.390625,0.946184
15.037,-0.343750,-0.796875,0.406250,0.958234
15.065,-0.343750,-0.796875,0.406250,0.958234
15.065,-0.343750,-0.812500,0.406250,0.971267
15.105,-0.343750,-0.828125,0.421875,0.990926
